GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500144,457,204333,Natasha Cloud,1611661313,New York Liberty,4,8,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,5,1,0,20250716,NYL,IND
Shot Chart Detail,1022500144,467,204333,Natasha Cloud,1611661313,New York Liberty,4,7,59,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-11,1,1,20250716,NYL,IND
Shot Chart Detail,1022500144,492,204333,Natasha Cloud,1611661313,New York Liberty,4,5,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,82,228,1,0,20250716,NYL,IND
Shot Chart Detail,1022500147,28,204333,Natasha Cloud,1611661313,New York Liberty,1,7,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,185,190,1,1,20250722,NYL,IND
Shot Chart Detail,1022500147,174,204333,Natasha Cloud,1611661313,New York Liberty,2,6,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-24,36,1,1,20250722,NYL,IND
Shot Chart Detail,1022500147,199,204333,Natasha Cloud,1611661313,New York Liberty,2,4,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,22,1,0,20250722,NYL,IND
Shot Chart Detail,1022500147,317,204333,Natasha Cloud,1611661313,New York Liberty,3,5,54,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,171,1,1,20250722,NYL,IND
Shot Chart Detail,1022500147,334,204333,Natasha Cloud,1611661313,New York Liberty,3,5,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-86,145,1,0,20250722,NYL,IND
Shot Chart Detail,1022500155,33,204333,Natasha Cloud,1611661313,New York Liberty,1,7,1,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,19,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,266,204333,Natasha Cloud,1611661313,New York Liberty,2,3,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,183,154,1,1,20250725,NYL,PHX
Shot Chart Detail,1022500155,296,204333,Natasha Cloud,1611661313,New York Liberty,2,1,22,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,39,1,1,20250725,NYL,PHX
Shot Chart Detail,1022500155,324,204333,Natasha Cloud,1611661313,New York Liberty,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,74,119,734,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,360,204333,Natasha Cloud,1611661313,New York Liberty,3,7,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,57,254,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,371,204333,Natasha Cloud,1611661313,New York Liberty,3,6,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-1,188,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,437,204333,Natasha Cloud,1611661313,New York Liberty,3,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-167,168,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500159,27,204333,Natasha Cloud,1611661313,New York Liberty,1,7,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,-6,231,1,0,20250726,NYL,LAS
Shot Chart Detail,1022500159,57,204333,Natasha Cloud,1611661313,New York Liberty,1,4,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,69,1,0,20250726,NYL,LAS
Shot Chart Detail,1022500159,71,204333,Natasha Cloud,1611661313,New York Liberty,1,3,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,2,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,99,204333,Natasha Cloud,1611661313,New York Liberty,1,1,32,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,34,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,220,204333,Natasha Cloud,1611661313,New York Liberty,2,3,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,5,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,262,204333,Natasha Cloud,1611661313,New York Liberty,2,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,26,232,1,0,20250726,NYL,LAS
Shot Chart Detail,1022500159,296,204333,Natasha Cloud,1611661313,New York Liberty,3,7,25,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,13,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,321,204333,Natasha Cloud,1611661313,New York Liberty,3,5,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-78,244,1,0,20250726,NYL,LAS
Shot Chart Detail,1022500159,329,204333,Natasha Cloud,1611661313,New York Liberty,3,5,6,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-237,33,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,340,204333,Natasha Cloud,1611661313,New York Liberty,3,4,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,9,1,0,20250726,NYL,LAS
Shot Chart Detail,1022500159,344,204333,Natasha Cloud,1611661313,New York Liberty,3,4,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,24,-240,38,1,0,20250726,NYL,LAS
Shot Chart Detail,1022500159,467,204333,Natasha Cloud,1611661313,New York Liberty,4,7,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,29,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,483,204333,Natasha Cloud,1611661313,New York Liberty,4,5,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,102,238,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,513,204333,Natasha Cloud,1611661313,New York Liberty,4,2,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,210,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,538,204333,Natasha Cloud,1611661313,New York Liberty,4,0,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,17,1,0,20250726,NYL,LAS
Shot Chart Detail,1022500166,13,204333,Natasha Cloud,1611661313,New York Liberty,1,9,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,13,1,1,20250728,DAL,NYL
Shot Chart Detail,1022500166,21,204333,Natasha Cloud,1611661313,New York Liberty,1,8,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-126,218,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,220,204333,Natasha Cloud,1611661313,New York Liberty,2,4,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,34,1,1,20250728,DAL,NYL
Shot Chart Detail,1022500166,254,204333,Natasha Cloud,1611661313,New York Liberty,2,2,6,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-207,153,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,290,204333,Natasha Cloud,1611661313,New York Liberty,2,0,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,38,146,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,453,204333,Natasha Cloud,1611661313,New York Liberty,4,8,42,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,53,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500172,30,204333,Natasha Cloud,1611661313,New York Liberty,1,6,49,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,158,204333,Natasha Cloud,1611661313,New York Liberty,2,7,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,108,213,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,217,204333,Natasha Cloud,1611661313,New York Liberty,2,2,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,14,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,222,204333,Natasha Cloud,1611661313,New York Liberty,2,2,5,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,7,106,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,241,204333,Natasha Cloud,1611661313,New York Liberty,2,0,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,55,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,249,204333,Natasha Cloud,1611661313,New York Liberty,3,9,23,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,6,108,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,257,204333,Natasha Cloud,1611661313,New York Liberty,3,8,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,20,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,271,204333,Natasha Cloud,1611661313,New York Liberty,3,7,52,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,393,204333,Natasha Cloud,1611661313,New York Liberty,4,9,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,40,237,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,532,204333,Natasha Cloud,1611661313,New York Liberty,4,0,30,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,52,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500175,40,204333,Natasha Cloud,1611661313,New York Liberty,1,6,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,178,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,44,204333,Natasha Cloud,1611661313,New York Liberty,1,6,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,28,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,62,204333,Natasha Cloud,1611661313,New York Liberty,1,4,48,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,40,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,221,204333,Natasha Cloud,1611661313,New York Liberty,2,4,20,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,34,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,239,204333,Natasha Cloud,1611661313,New York Liberty,2,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,150,227,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,469,204333,Natasha Cloud,1611661313,New York Liberty,4,7,51,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-53,159,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,493,204333,Natasha Cloud,1611661313,New York Liberty,4,6,15,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,45,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,534,204333,Natasha Cloud,1611661313,New York Liberty,4,3,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,151,1,0,20250801,CON,NYL
Shot Chart Detail,1022500181,29,204333,Natasha Cloud,1611661313,New York Liberty,1,7,49,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,25,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,47,204333,Natasha Cloud,1611661313,New York Liberty,1,6,24,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-10,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,197,204333,Natasha Cloud,1611661313,New York Liberty,2,6,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,176,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,317,204333,Natasha Cloud,1611661313,New York Liberty,3,8,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,36,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,366,204333,Natasha Cloud,1611661313,New York Liberty,3,5,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,119,212,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,497,204333,Natasha Cloud,1611661313,New York Liberty,4,6,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,35,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,552,204333,Natasha Cloud,1611661313,New York Liberty,4,2,54,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,155,71,1,0,20250803,CON,NYL
Shot Chart Detail,1022500185,193,204333,Natasha Cloud,1611661313,New York Liberty,2,4,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,7,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,203,204333,Natasha Cloud,1611661313,New York Liberty,2,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-216,101,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,244,204333,Natasha Cloud,1611661313,New York Liberty,2,0,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,50,102,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,275,204333,Natasha Cloud,1611661313,New York Liberty,3,9,1,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,47,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,283,204333,Natasha Cloud,1611661313,New York Liberty,3,8,7,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,28,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,295,204333,Natasha Cloud,1611661313,New York Liberty,3,6,54,Made Shot,Running Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-29,36,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,304,204333,Natasha Cloud,1611661313,New York Liberty,3,5,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,73,243,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,316,204333,Natasha Cloud,1611661313,New York Liberty,3,5,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,38,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,366,204333,Natasha Cloud,1611661313,New York Liberty,3,1,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-1,201,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500194,12,204333,Natasha Cloud,1611661313,New York Liberty,1,9,24,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,-1,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,163,204333,Natasha Cloud,1611661313,New York Liberty,2,8,7,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,98,79,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,177,204333,Natasha Cloud,1611661313,New York Liberty,2,7,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,123,201,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,180,204333,Natasha Cloud,1611661313,New York Liberty,2,6,56,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,22,78,216,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,338,204333,Natasha Cloud,1611661313,New York Liberty,3,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,26,255,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,380,204333,Natasha Cloud,1611661313,New York Liberty,3,3,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,26,270,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,532,204333,Natasha Cloud,1611661313,New York Liberty,4,3,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,35,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500199,45,204333,Natasha Cloud,1611661313,New York Liberty,1,5,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,18,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,78,204333,Natasha Cloud,1611661313,New York Liberty,1,3,16,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,27,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,92,204333,Natasha Cloud,1611661313,New York Liberty,1,1,54,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,23,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,132,204333,Natasha Cloud,1611661313,New York Liberty,2,9,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-226,122,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,145,204333,Natasha Cloud,1611661313,New York Liberty,2,7,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,148,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,163,204333,Natasha Cloud,1611661313,New York Liberty,2,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,124,218,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,307,204333,Natasha Cloud,1611661313,New York Liberty,3,5,13,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,65,184,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,317,204333,Natasha Cloud,1611661313,New York Liberty,3,3,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,88,224,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,321,204333,Natasha Cloud,1611661313,New York Liberty,3,3,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,21,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,417,204333,Natasha Cloud,1611661313,New York Liberty,4,5,35,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,16,248,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,474,204333,Natasha Cloud,1611661313,New York Liberty,4,1,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,7,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500206,39,204333,Natasha Cloud,1611661313,New York Liberty,1,6,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-23,154,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,47,204333,Natasha Cloud,1611661313,New York Liberty,1,5,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,11,181,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,56,204333,Natasha Cloud,1611661313,New York Liberty,1,4,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,21,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,104,204333,Natasha Cloud,1611661313,New York Liberty,1,0,4,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,251,204333,Natasha Cloud,1611661313,New York Liberty,3,8,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-154,181,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,369,204333,Natasha Cloud,1611661313,New York Liberty,3,0,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,14,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,439,204333,Natasha Cloud,1611661313,New York Liberty,4,5,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,28,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,450,204333,Natasha Cloud,1611661313,New York Liberty,4,4,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,27,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,485,204333,Natasha Cloud,1611661313,New York Liberty,4,1,58,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,19,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,494,204333,Natasha Cloud,1611661313,New York Liberty,4,0,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,20,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500209,7,204333,Natasha Cloud,1611661313,New York Liberty,1,9,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,15,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,169,204333,Natasha Cloud,1611661313,New York Liberty,2,6,19,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,16,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,181,204333,Natasha Cloud,1611661313,New York Liberty,2,4,46,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,22,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,206,204333,Natasha Cloud,1611661313,New York Liberty,2,3,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,9,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,219,204333,Natasha Cloud,1611661313,New York Liberty,2,1,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,200,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,274,204333,Natasha Cloud,1611661313,New York Liberty,3,6,37,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-2,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,329,204333,Natasha Cloud,1611661313,New York Liberty,3,2,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-51,189,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,366,204333,Natasha Cloud,1611661313,New York Liberty,3,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-63,244,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,385,204333,Natasha Cloud,1611661313,New York Liberty,4,9,15,Missed Shot,Running Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,86,31,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500216,46,204333,Natasha Cloud,1611661313,New York Liberty,1,5,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-145,189,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,94,204333,Natasha Cloud,1611661313,New York Liberty,1,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,248,204333,Natasha Cloud,1611661313,New York Liberty,2,1,33,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,260,204333,Natasha Cloud,1611661313,New York Liberty,2,0,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,26,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,466,204333,Natasha Cloud,1611661313,New York Liberty,4,6,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-45,237,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,505,204333,Natasha Cloud,1611661313,New York Liberty,4,3,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,520,204333,Natasha Cloud,1611661313,New York Liberty,4,2,2,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,10,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,562,204333,Natasha Cloud,1611661313,New York Liberty,4,0,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,8,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500222,41,204333,Natasha Cloud,1611661313,New York Liberty,1,5,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-39,250,1,1,20250819,NYL,MIN
