GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500185,199,1627673,Jonquel Jones,1611661313,New York Liberty,2,4,10,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,25,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,271,1627673,Jonquel Jones,1611661313,New York Liberty,3,9,35,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,71,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,291,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-211,111,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,299,1627673,Jonquel Jones,1611661313,New York Liberty,3,6,31,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,17,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,301,1627673,Jonquel Jones,1611661313,New York Liberty,3,6,29,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,27,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,458,1627673,Jonquel Jones,1611661313,New York Liberty,4,5,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-53,240,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500194,68,1627673,Jonquel Jones,1611661313,New York Liberty,1,4,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,189,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,98,1627673,Jonquel Jones,1611661313,New York Liberty,1,2,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,154,190,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,192,1627673,Jonquel Jones,1611661313,New York Liberty,2,6,17,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,28,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,328,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,190,174,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,476,1627673,Jonquel Jones,1611661313,New York Liberty,4,7,29,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,44,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,490,1627673,Jonquel Jones,1611661313,New York Liberty,4,6,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,227,67,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,575,1627673,Jonquel Jones,1611661313,New York Liberty,4,0,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-204,143,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500199,57,1627673,Jonquel Jones,1611661313,New York Liberty,1,4,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,28,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,98,1627673,Jonquel Jones,1611661313,New York Liberty,1,0,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,28,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,218,1627673,Jonquel Jones,1611661313,New York Liberty,2,2,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,45,56,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,289,1627673,Jonquel Jones,1611661313,New York Liberty,3,6,13,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,34,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,313,1627673,Jonquel Jones,1611661313,New York Liberty,3,4,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-95,232,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,442,1627673,Jonquel Jones,1611661313,New York Liberty,4,3,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,5,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,453,1627673,Jonquel Jones,1611661313,New York Liberty,4,3,12,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,31,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500206,9,1627673,Jonquel Jones,1611661313,New York Liberty,1,9,35,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,-6,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,13,1627673,Jonquel Jones,1611661313,New York Liberty,1,9,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,155,178,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,33,1627673,Jonquel Jones,1611661313,New York Liberty,1,7,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,15,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,125,1627673,Jonquel Jones,1611661313,New York Liberty,2,9,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,85,231,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,135,1627673,Jonquel Jones,1611661313,New York Liberty,2,8,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,22,-52,224,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,139,1627673,Jonquel Jones,1611661313,New York Liberty,2,7,40,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-9,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,214,1627673,Jonquel Jones,1611661313,New York Liberty,2,2,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,126,38,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,247,1627673,Jonquel Jones,1611661313,New York Liberty,3,9,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,185,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,303,1627673,Jonquel Jones,1611661313,New York Liberty,3,4,11,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,351,1627673,Jonquel Jones,1611661313,New York Liberty,3,0,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,20,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,469,1627673,Jonquel Jones,1611661313,New York Liberty,4,2,55,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,29,29,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500209,26,1627673,Jonquel Jones,1611661313,New York Liberty,1,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,223,118,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,36,1627673,Jonquel Jones,1611661313,New York Liberty,1,5,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,8,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,60,1627673,Jonquel Jones,1611661313,New York Liberty,1,4,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,75,1627673,Jonquel Jones,1611661313,New York Liberty,1,3,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,142,208,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,83,1627673,Jonquel Jones,1611661313,New York Liberty,1,2,12,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,29,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,215,1627673,Jonquel Jones,1611661313,New York Liberty,2,2,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,6,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,223,1627673,Jonquel Jones,1611661313,New York Liberty,2,1,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,245,27,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,319,1627673,Jonquel Jones,1611661313,New York Liberty,3,3,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,23,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,338,1627673,Jonquel Jones,1611661313,New York Liberty,3,1,45,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,122,57,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,388,1627673,Jonquel Jones,1611661313,New York Liberty,4,9,14,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-38,11,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,391,1627673,Jonquel Jones,1611661313,New York Liberty,4,9,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-188,149,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,461,1627673,Jonquel Jones,1611661313,New York Liberty,4,4,45,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-29,28,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500216,12,1627673,Jonquel Jones,1611661313,New York Liberty,1,8,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-56,82,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,37,1627673,Jonquel Jones,1611661313,New York Liberty,1,6,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,20,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,90,1627673,Jonquel Jones,1611661313,New York Liberty,1,2,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,131,1627673,Jonquel Jones,1611661313,New York Liberty,2,9,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,124,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,168,1627673,Jonquel Jones,1611661313,New York Liberty,2,6,48,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-216,103,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,211,1627673,Jonquel Jones,1611661313,New York Liberty,2,4,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,15,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,264,1627673,Jonquel Jones,1611661313,New York Liberty,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,40,18,402,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,282,1627673,Jonquel Jones,1611661313,New York Liberty,3,8,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,25,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,292,1627673,Jonquel Jones,1611661313,New York Liberty,3,8,15,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,57,232,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,301,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,15,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,348,1627673,Jonquel Jones,1611661313,New York Liberty,3,4,7,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,15,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500222,9,1627673,Jonquel Jones,1611661313,New York Liberty,1,9,27,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-128,11,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,16,1627673,Jonquel Jones,1611661313,New York Liberty,1,8,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23,216,82,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,28,1627673,Jonquel Jones,1611661313,New York Liberty,1,7,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-124,242,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,32,1627673,Jonquel Jones,1611661313,New York Liberty,1,6,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,24,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,201,1627673,Jonquel Jones,1611661313,New York Liberty,2,4,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,24,-241,33,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,214,1627673,Jonquel Jones,1611661313,New York Liberty,2,3,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,182,169,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,282,1627673,Jonquel Jones,1611661313,New York Liberty,3,9,45,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-10,178,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,300,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,54,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,-12,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,316,1627673,Jonquel Jones,1611661313,New York Liberty,3,6,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-162,174,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,400,1627673,Jonquel Jones,1611661313,New York Liberty,4,9,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,1,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500229,9,1627673,Jonquel Jones,1611661313,New York Liberty,1,9,26,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,88,32,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,13,1627673,Jonquel Jones,1611661313,New York Liberty,1,8,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,13,251,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,54,1627673,Jonquel Jones,1611661313,New York Liberty,1,5,1,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,194,179,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,97,1627673,Jonquel Jones,1611661313,New York Liberty,1,2,13,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,137,44,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,101,1627673,Jonquel Jones,1611661313,New York Liberty,1,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,150,224,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,216,1627673,Jonquel Jones,1611661313,New York Liberty,2,3,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,178,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,275,1627673,Jonquel Jones,1611661313,New York Liberty,3,9,40,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,18,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,302,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,192,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,315,1627673,Jonquel Jones,1611661313,New York Liberty,3,6,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,25,-235,87,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,349,1627673,Jonquel Jones,1611661313,New York Liberty,3,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,18,261,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,358,1627673,Jonquel Jones,1611661313,New York Liberty,3,3,34,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,24,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,368,1627673,Jonquel Jones,1611661313,New York Liberty,3,2,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,19,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,383,1627673,Jonquel Jones,1611661313,New York Liberty,3,1,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,22,218,36,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,454,1627673,Jonquel Jones,1611661313,New York Liberty,4,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,199,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,482,1627673,Jonquel Jones,1611661313,New York Liberty,4,4,46,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-54,90,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,537,1627673,Jonquel Jones,1611661313,New York Liberty,4,1,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,225,71,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500235,15,1627673,Jonquel Jones,1611661313,New York Liberty,1,8,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,-9,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,24,1627673,Jonquel Jones,1611661313,New York Liberty,1,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-149,188,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,72,1627673,Jonquel Jones,1611661313,New York Liberty,1,3,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,25,1,1,20250823,ATL,NYL
Shot Chart Detail,1022500235,85,1627673,Jonquel Jones,1611661313,New York Liberty,1,1,33,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,9,1,1,20250823,ATL,NYL
Shot Chart Detail,1022500235,94,1627673,Jonquel Jones,1611661313,New York Liberty,1,0,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,15,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,152,1627673,Jonquel Jones,1611661313,New York Liberty,2,6,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,24,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,154,1627673,Jonquel Jones,1611661313,New York Liberty,2,6,35,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20250823,ATL,NYL
Shot Chart Detail,1022500235,253,1627673,Jonquel Jones,1611661313,New York Liberty,2,0,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,300,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-197,140,1,1,20250823,ATL,NYL
Shot Chart Detail,1022500235,309,1627673,Jonquel Jones,1611661313,New York Liberty,3,6,24,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,21,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,312,1627673,Jonquel Jones,1611661313,New York Liberty,3,5,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-71,231,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,321,1627673,Jonquel Jones,1611661313,New York Liberty,3,5,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,439,1627673,Jonquel Jones,1611661313,New York Liberty,4,6,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,144,199,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500241,10,1627673,Jonquel Jones,1611661313,New York Liberty,1,9,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,30,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,40,1627673,Jonquel Jones,1611661313,New York Liberty,1,6,50,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-28,47,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,101,1627673,Jonquel Jones,1611661313,New York Liberty,1,1,46,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,47,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,161,1627673,Jonquel Jones,1611661313,New York Liberty,2,7,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,182,162,1,0,20250825,NYL,CON
Shot Chart Detail,1022500241,177,1627673,Jonquel Jones,1611661313,New York Liberty,2,5,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,228,36,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,285,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,29,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,316,1627673,Jonquel Jones,1611661313,New York Liberty,3,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,-43,227,1,0,20250825,NYL,CON
Shot Chart Detail,1022500241,377,1627673,Jonquel Jones,1611661313,New York Liberty,3,1,5,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-121,-3,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,413,1627673,Jonquel Jones,1611661313,New York Liberty,4,9,13,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,101,238,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,509,1627673,Jonquel Jones,1611661313,New York Liberty,4,1,29,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20250825,NYL,CON
Shot Chart Detail,1022500255,7,1627673,Jonquel Jones,1611661313,New York Liberty,1,9,39,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,-3,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,95,1627673,Jonquel Jones,1611661313,New York Liberty,1,2,47,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,27,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,231,1627673,Jonquel Jones,1611661313,New York Liberty,2,2,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,17,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500255,240,1627673,Jonquel Jones,1611661313,New York Liberty,2,1,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,4,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500255,247,1627673,Jonquel Jones,1611661313,New York Liberty,2,0,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,201,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,266,1627673,Jonquel Jones,1611661313,New York Liberty,3,9,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-56,235,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,389,1627673,Jonquel Jones,1611661313,New York Liberty,3,0,59,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,458,1627673,Jonquel Jones,1611661313,New York Liberty,4,5,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,12,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500261,77,1627673,Jonquel Jones,1611661313,New York Liberty,1,2,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,23,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,191,1627673,Jonquel Jones,1611661313,New York Liberty,2,5,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,18,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,286,1627673,Jonquel Jones,1611661313,New York Liberty,3,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,222,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500261,510,1627673,Jonquel Jones,1611661313,New York Liberty,4,2,7,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,62,243,1,0,20250902,GSV,NYL
